,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport
3319,3319,3319,3319,3319,3319,4.8,66.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,14.666666666666666,3,16.0677071,108.191528, Xuân Hòa 1,Thanh Khê Đông,thanh khê,6.002252927551094,2.3288774096440563,1.6636099656613386
3320,3320,3320,3320,3320,3320,3.5,89.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.8,1,15.9970667,108.2664856, Dương Tôn Hải,Hòa Hải,ngũ hành sơn,7.774077830496161,9.079359072603594,9.53700901125706
3321,3321,3321,3321,3321,3321,4.8,85.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,2,16.0425768,108.1893008, Đỗ Đức Dục,An Khê,thanh khê,6.70412587355635,3.048148211541623,2.161021009248588
3322,3322,3322,3322,3322,3322,3.4,70.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15.555555555555555,2,16.0817601,108.1598305, Nguyễn Huy Tự,Hòa Minh,liên chiểu,9.569284446778983,6.058836861959099,5.327466769002662
3323,3323,3323,3323,3323,3323,4.65,115.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,6.4,17.96875,2,16.0917245,108.2478841, Nam Thọ 4,Thọ Quang,sơn trà,2.969689756227421,5.255682475840486,6.163522247261235
3324,3324,3324,3324,3324,3324,7.8,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,5,16.0123943,108.2581894, Thủy Sơn 3,Hòa Hải,ngũ hành sơn,5.919698420047261,7.223366751899386,7.740100082208698
3325,3325,3325,3325,3325,3325,3.5,87.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.4,2,16.0525769,108.1676569, Đá Mọc 1,Hòa Minh,liên chiểu,8.656570510474767,4.771491855673095,3.7811207261502666
3326,3326,3326,3326,3326,3326,7.75,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0162132,108.2238616, Lê Quảng Chí,Hòa Xuân,cẩm lệ,5.953168503620771,4.98307343102566,5.0728695364122185
3327,3327,3327,3327,3327,3327,3.4,100.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,15.984765,108.2145107, Phan Khôi,Hòa Xuân,cẩm lệ,9.545553870294672,8.294124844288719,8.117110365754215
3328,3328,3328,3328,3328,3328,4.45,7.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,1.75,2,16.0907957,108.2355494, Bùi Dương Lịch,Nại Hiên Đông,sơn trà,3.1410427709785256,4.290698473465043,5.117238051661002
3329,3329,3329,3329,3329,3329,7.3,80.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0756001,108.241529, An Cư 7,Phước Mỹ,sơn trà,1.3488632814111037,3.651805609636921,4.629259334688505
3330,3330,3330,3330,3330,3330,6.8,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,4,16.0927774,108.2325991, Dương Vân Nga,Nại Hiên Đông,sơn trà,3.4758690547456177,4.295777033969029,5.073672041860376
3331,3331,3331,3331,3331,3331,5.1,73.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.6,1,16.0739419,108.1805846, Đặng Đình Vân,Thanh Khê Đông,thanh khê,7.234651349924314,3.679470978934912,3.0012004159944285
3332,3332,3332,3332,3332,3332,7.7,87.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.4,3,16.0697911,108.2343071, Tạ Mỹ Duật,An Hải Bắc,sơn trà,1.5170746870558458,2.6715193445662595,3.660437697494273
3333,3333,3333,3333,3333,3333,5.7,90.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,2,16.0319446,108.2265569, Phạm Văn Bạch,Hòa Cường Nam,hải châu,4.282195169655055,3.4579835534767223,3.7891655554395
3334,3334,3334,3334,3334,3334,2.75,90.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,1,16.0503198,108.1596267, Vũ Lập,Hòa Khánh Nam,liên chiểu,9.545132262619113,5.661136624483548,4.668210276153691
3335,3335,3335,3335,3335,3335,7.3,9.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,7.8,1.153846153846154,4,16.0843185,108.2200094, Mai Lão Bạng,Thuận Phước,hải châu,3.647511546857605,2.8712146978225,3.526720668868393
3336,3336,3336,3336,3336,3336,6.0,50.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,10.0,3,16.0527901,108.2402312, Ung Văn Khiêm,Mỹ An,ngũ hành sơn,1.5511133246254172,3.152402312708296,4.049476343477616
3337,3337,3337,3337,3337,3337,5.4,100.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0253298,108.2145903, Trịnh Hoài Đức,Khuê Trung,cẩm lệ,5.621682318555382,3.812669100653173,3.752313922367656
3338,3338,3338,3338,3338,3338,4.7,85.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18.88888888888889,2,16.0288801,108.2124082, Bãi Sậy,Khuê Trung,cẩm lệ,5.478984534365341,3.4077045160729256,3.3045605574216403
3339,3339,3339,3339,3339,3339,9.5,120.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,24.0,3,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4.058209094802376,3.532976894134707,3.937227333857682
3340,3340,3340,3340,3340,3340,5.8,75.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,3,16.0723676,108.1691148, Nguyễn Chích,Hòa Minh,liên chiểu,8.432938900380046,4.762482349928247,3.9620865112555057
3341,3341,3341,3341,3341,3341,5.9,81.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18.0,3,16.0302822,108.2128971, Hóa Mỹ,Khuê Trung,cẩm lệ,5.330664885991734,3.2543363029306933,3.175366210109518
3342,3342,3342,3342,3342,3342,8.9,55.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,11.0,4,16.0596622,108.2121322, Đỗ Quang,Vĩnh Trung,thanh khê,3.833504767302232,0.0524890094715491,1.0484830818026558
3343,3343,3343,3343,3343,3343,3.2,7.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,1.75,1,16.0909323,108.2337503, Ngô Trí Hòa,Nại Hiên Đông,sơn trà,3.237954258094233,4.191267656973409,4.998117903545543
3344,3344,3344,3344,3344,3344,7.2,11.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,2.2,5,16.017943,108.2323619, Hồ Trung Lượng,Hòa Xuân,cẩm lệ,5.44339739144731,5.121851887140504,5.384022173354155
3345,3345,3345,3345,3345,3345,4.1,100.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0571768,108.1862461, Thúc Tề,An Khê,thanh khê,6.614785388610634,2.7313311351424856,1.7569343562727862
3346,3346,3346,3346,3346,3346,17.0,130.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,26.0,7,16.0209382,108.2085527, Thành Thái,Khuê Trung,cẩm lệ,6.408548915209292,4.2982891399878405,4.0637579306465055
3347,3347,3347,3347,3347,3347,3.6,75.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,3,16.0355378,108.1753142, Phước Tường 8,Hòa Phát,cẩm lệ,8.384358648399022,4.715975898203462,3.784419534021768
3348,3348,3348,3348,3348,3348,6.2,90.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.022464,108.2087639, Tôn Thất Thuyết,Khuê Trung,cẩm lệ,6.266367144932521,4.128218631921636,3.900761159380742
3349,3349,3349,3349,3349,3349,6.79,51.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,12.75,4,16.0567276,108.244559, Thạch Lam,Phước Mỹ,sơn trà,0.9582388152364848,3.53723882121221,4.48311080962013
3350,3350,3350,3350,3350,3350,4.45,55.0,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,4.51,12.195121951219512,3,16.0514959,108.2191998, Núi Thành,Hòa Thuận Đông,hải châu,3.376175222701541,1.213026467784076,1.8791434565918272
3351,3351,3351,3351,3351,3351,6.7,85.0,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,18.88888888888889,2,16.0641444,108.2200466, Lê Hồng Phong,Phước Ninh,hải châu,2.943874042998301,1.0268544757686775,2.0115971953178606
3352,3352,3352,3352,3352,3352,20.5,97.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,7.5,13.0,7,16.0471594,108.2432652, An Thượng 10,Mỹ An,ngũ hành sơn,2.0148991279541097,3.655969687651573,4.484751514371303
3353,3353,3353,3353,3353,3353,9.0,58.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.0,3,16.0817275,108.2235544, Trần Quý Cáp,Thạch Thang,hải châu,3.172132072132428,2.754049230698704,3.514534095078613
3354,3354,3354,3354,3354,3354,45.0,18.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,11.2,16.0,3,16.0720397,108.2156756, Hải Phòng,Thạch Thang,hải châu,3.500914436311787,1.43570786241797,2.151338440152693
3355,3355,3355,3355,3355,3355,12.0,70.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,3,16.0521384,108.2474796, Đỗ Bá,Mỹ An,ngũ hành sơn,1.411121737773662,3.924245951483339,4.828178435064609
3356,3356,3356,3356,3356,3356,8.49,5.0,Tây Bắc,Nhà mặt tiền,Không có,4.0,13.0,4,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,3.7946500027329617,1.727962675696051,2.122527554680222
3357,3357,3357,3357,3357,3357,24.5,108.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.6,5,16.0690377,108.2154839, Chi Lăng,Hải Châu II,hải châu,3.4614463587162567,1.115605185666422,1.8953071270614588
3358,3358,3358,3358,3358,3358,54.0,300.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,15.0,20.0,3,16.0658589,108.2010178, Điện Biên Phủ,Chính Gián,thanh khê,4.979930709742107,1.3273677504342547,0.9723773652252988
3359,3359,3359,3359,3359,3359,9.6,86.85547250981791,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,8.0,25.0,2,16.0803384,108.2154566, Hải Hồ,Thanh Bình,hải châu,3.835715456717048,2.323751259424892,2.90161214685353
3360,3360,3360,3360,3360,3360,4.0,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0889308,108.2375393, Cổ Mân 8,Nại Hiên Đông,sơn trà,2.867789194681592,4.262101104594134,5.122377066412199
3361,3361,3361,3361,3361,3361,3.9,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0874244,108.2347269, An Hải 20,Nại Hiên Đông,sơn trà,2.846072409070131,3.941649872658097,4.789731916341832
3362,3362,3362,3362,3362,3362,3.9,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0892175,108.2343565, Tôn Quang Phiệt,Nại Hiên Đông,sơn trà,3.039634116995221,4.07439972984128,4.902754676861375
3363,3363,3363,3363,3363,3363,4.5,65.0,Không,Nhà trong hẻm,Không có,5.0,13.0,3,16.0761855,108.2186075, Ba ĐÌnh,Thạch Thang,hải châu,3.339358253758945,1.974165159678486,2.704717658094421
3364,3364,3364,3364,3364,3364,3.35,55.0,Không,Nhà trong hẻm,Không có,7.416198487095663,7.416198487095663,2,16.0720397,108.2156756, Hải Phòng,Thạch Thang,hải châu,3.500914436311787,1.43570786241797,2.151338440152693
3365,3365,3365,3365,3365,3365,3.1,5.0,Không,Nhà trong hẻm,Không có,2.23606797749979,2.23606797749979,2,16.0651121,108.2111701, Hùng Vương,Vĩnh Trung,thanh khê,3.892570365243455,0.6047946017099922,1.2614865291769353
3366,3366,3366,3366,3366,3366,4.2,55.0,Không,Nhà trong hẻm,Không có,5.0,11.0,3,16.0753408,108.21245, Ông Ích Khiêm,Thanh Bình,hải châu,3.929476988799527,1.736742838917101,2.262347323101181
3367,3367,3367,3367,3367,3367,2.98,6.0,Không,Nhà trong hẻm,Không có,4.0,15.5,3,16.0618161,108.2189515, Lê Đình Dương,Hải Châu II,hải châu,3.078761356998655,0.817560413771603,1.8154387032482908
3368,3368,3368,3368,3368,3368,3.2,6.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,12.0,2,16.0508258,108.2163405, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,3.6842502912822095,1.099877704944547,1.6252820227505091
3369,3369,3369,3369,3369,3369,3.18,60.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,12.0,3,16.0562861,108.217152, Hoàng Diệu,Bình Thuận,hải châu,3.388998407675905,0.6982315253644558,1.5535481531126378
3370,3370,3370,3370,3370,3370,3.7,57.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,13.2,3,16.0753408,108.21245, Ông Ích Khiêm,Thanh Bình,hải châu,3.929476988799527,1.736742838917101,2.262347323101181
3371,3371,3371,3371,3371,3371,3.45,58.0,Không,Nhà trong hẻm,Không có,5.0,11.5,2,16.0755463,108.2138896, Cao Thắng,Thanh Bình,hải châu,3.789550318465386,1.7737122572239,2.357160324896641
3372,3372,3372,3372,3372,3372,4.75,68.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.5,12.3,3,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,3.590396775719954,2.1034768895415463,2.7550454397411714
3373,3373,3373,3373,3373,3373,3.2,60.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,14.0,2,16.0641444,108.2200466, Lê Hồng Phong,Phước Ninh,hải châu,2.943874042998301,1.0268544757686775,2.0115971953178606
3374,3374,3374,3374,3374,3374,2.8,58.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,12.9,2,16.0661407,108.2070275, Lý Thái Tổ,Thạc Gián,thanh khê,4.337946556004268,0.870141834326494,1.092202714718076
3375,3375,3375,3375,3375,3375,3.3,60.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,12.0,2,16.0641941,108.2206691, Nguyễn Chí Thanh,Phước Ninh,hải châu,2.877140494323488,1.088188908811876,2.0753751441992727
3376,3376,3376,3376,3376,3376,2.5,35.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.916079783099616,5.916079783099616,2,16.0732065,108.220864, Nguyễn Chí Thanh,Hải Châu I,hải châu,2.999837999439496,1.794145460876669,2.63103247975902
3377,3377,3377,3377,3377,3377,3.42,64.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,13.5,2,16.0514959,108.2191998, Núi Thành,Hòa Thuận Đông,hải châu,3.376175222701541,1.213026467784076,1.8791434565918272
3378,3378,3378,3378,3378,3378,2.75,58.0,Không,Nhà trong hẻm,Không có,4.5,12.5,2,16.0664337,108.2068999, Lê Duẩn,Thạc Gián,thanh khê,4.352741284922691,0.90461541432714,1.115988793858034
3379,3379,3379,3379,3379,3379,3.52,67.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,14.0,2,16.0790801,108.2236839, Nguyễn Du,Thạch Thang,hải châu,2.9976141627984205,2.505138922606017,3.3031497560011363
3380,3380,3380,3380,3380,3380,3.6,68.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.0,2,16.077247,108.2196748, Lý Tự Trọng,Thạch Thang,hải châu,3.280930062097949,2.126937362188647,2.8679327567243256
3381,3381,3381,3381,3381,3381,3.3,66.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6.0,11.0,2,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,3.590396775719954,2.1034768895415463,2.7550454397411714
3382,3382,3382,3382,3382,3382,3.2,60.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6.0,10.0,3,16.0571319,108.2215968, Đào Tấn,Bình Hiên,hải châu,2.906580121809455,1.1015167945586035,2.0257558856674307
3383,3383,3383,3383,3383,3383,3.4,60.0,Không,Nhà trong hẻm,Không có,4.5,13.3,2,16.0785524,108.2159741, Đống Đa,Thanh Bình,hải châu,3.701212010223355,2.140773490999176,2.757123206999029
3384,3384,3384,3384,3384,3384,4.7,68.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6.0,11.0,3,16.0785524,108.2159741, Đống Đa,Thuận Phước,hải châu,3.701212010223355,2.140773490999176,2.757123206999029
3385,3385,3385,3385,3385,3385,3.15,61.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,12.0,2,16.0572971,108.2189031, Phan Châu Trinh,Bình Thuận,hải châu,3.178206343347473,0.8200167881529893,1.7375190636934414
3386,3386,3386,3386,3386,3386,3.08,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,13.8,2,16.0817169,108.2140167, Thanh Long,Thanh Bình,hải châu,4.0421764395950905,2.4533603413311824,2.9707265074799136
3387,3387,3387,3387,3387,3387,3.4,67.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.5,2,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4.07355919466838,2.37008851645957,2.661952843685695
3388,3388,3388,3388,3388,3388,3.05,56.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,14.0,2,16.078662,108.2120094, Thanh Sơn,Thanh Bình,hải châu,4.09658141122716,2.1024783802322,2.5750591545828545
3389,3389,3389,3389,3389,3389,3.45,67.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.5,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,3.7946500027329617,1.727962675696051,2.122527554680222
3390,3390,3390,3390,3390,3390,3.1,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,13.8,2,16.0799749,108.2159614, Hải Sơn,Thanh Bình,hải châu,3.769459193883954,2.2944306030207824,2.8923871877787124
3391,3391,3391,3391,3391,3391,4.0,117.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,23.5,2,16.0583956,108.2401646, Lê Hữu Trác,Phước Mỹ,sơn trà,1.0680689359387938,3.055270748300125,4.01466567039901
3392,3392,3392,3392,3392,3392,3.5,65.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.0,2,16.0415125,108.2168663, Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,4.179916992431663,2.085174410270329,2.308567931315352
3393,3393,3393,3393,3393,3393,3.9,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,11.7,4,16.0564671,108.2069692, Nguyễn Tri Phương,Thạc Gián,thanh khê,4.440998607727465,0.6125855706854985,0.4679490658522472
3394,3394,3394,3394,3394,3394,3.4,65.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.8,13.5,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,3.7946500027329617,1.727962675696051,2.122527554680222
3395,3395,3395,3395,3395,3395,3.42,64.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,13.5,2,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4.07355919466838,2.37008851645957,2.661952843685695
3396,3396,3396,3396,3396,3396,3.95,56.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.2,4,16.0597313,108.2094218, Phạm Văn Nghị,Thạc Gián,thanh khê,4.119364320879205,0.2376428236570848,0.774631462620533
3397,3397,3397,3397,3397,3397,3.98,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.0,3,16.0604416,108.2143597, Nguyễn Văn Linh,Nam Dương,hải châu,3.585205517567424,0.3032417888365714,1.3011967447707928
3398,3398,3398,3398,3398,3398,3.97,56.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.2,4,16.0537399,108.2145067, Lê Đình Lý,Hòa Thuận Đông,hải châu,3.744699722914002,0.7238769705305493,1.324223103855504
3399,3399,3399,3399,3399,3399,3.9,56.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.8,11.5,3,16.0547006,108.2120177, Nguyễn Hoàng,Bình Thuận,hải châu,3.965583353912869,0.5509146667301856,1.0387707387647815
3400,3400,3400,3400,3400,3400,4.0,75.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.3,17.5,3,16.0508258,108.2163405, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,3.6842502912822095,1.099877704944547,1.6252820227505091
3401,3401,3401,3401,3401,3401,4.0,73.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,16.0,3,16.0514959,108.2191998, Núi Thành,Hòa Thuận Đông,hải châu,3.376175222701541,1.213026467784076,1.8791434565918272
3402,3402,3402,3402,3402,3402,2.57,47.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,11.8,2,16.0618161,108.2189515, Lê Đình Dương,Hải Châu II,hải châu,3.078761356998655,0.817560413771603,1.8154387032482908
3403,3403,3403,3403,3403,3403,2.55,48.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,12.0,2,16.0596622,108.2121322, Đỗ Quang,Vĩnh Trung,thanh khê,3.833504767302232,0.0524890094715491,1.0484830818026558
3404,3404,3404,3404,3404,3404,2.56,5.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.2,12.5,2,16.0500842,108.2170537, Lê Đình Thám,Hòa Thuận Đông,hải châu,3.6513084003744862,1.2081348459811625,1.7301866778981936
3405,3405,3405,3405,3405,3405,4.25,57.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,12.0,3,16.0514959,108.2191998, Núi Thành,Hòa Thuận Đông,hải châu,3.376175222701541,1.213026467784076,1.8791434565918272
3406,3406,3406,3406,3406,3406,2.6,48.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,12.0,3,16.0604416,108.2143597, Nguyễn Văn Linh,Nam Dương,hải châu,3.585205517567424,0.3032417888365714,1.3011967447707928
3407,3407,3407,3407,3407,3407,3.1,57.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.3,13.2,3,16.0577595,108.2145929, Hoàng Diệu,Bình Hiên,hải châu,3.6135254608335794,0.3797662624762123,1.27769621653997
3408,3408,3408,3408,3408,3408,2.55,56.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,12.0,4,16.0564671,108.2069692, Nguyễn Tri Phương,Thạc Gián,thanh khê,4.440998607727465,0.6125855706854985,0.4679490658522472
3409,3409,3409,3409,3409,3409,2.65,50.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,12.5,2,16.0600634,108.2135488, Nguyễn Hoàng,Bình Hiên,hải châu,3.677019358396333,0.2087568387355273,1.206391277618806
3410,3410,3410,3410,3410,3410,2.55,46.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,11.5,3,16.0547006,108.2120177, Nguyễn Hoàng,Bình Thuận,hải châu,3.965583353912869,0.5509146667301856,1.0387707387647815
3411,3411,3411,3411,3411,3411,2.85,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.0,2,16.0790801,108.2236839, Nguyễn Du,Thạch Thang,hải châu,2.9976141627984205,2.505138922606017,3.3031497560011363
3412,3412,3412,3412,3412,3412,3.95,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.2,4,16.0604416,108.2143597, Nguyễn Văn Linh,Nam Dương,hải châu,3.585205517567424,0.3032417888365714,1.3011967447707928
3413,3413,3413,3413,3413,3413,2.3,50.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.4,11.0,2,16.0847233,108.218809, Hàn Mạc Tử,Thuận Phước,hải châu,3.777872873953618,2.8769424149877687,3.499747844035288
3414,3414,3414,3414,3414,3414,2.63,45.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.2,11.2,2,16.0822959,108.2171632, Phan Kế Bính,Thuận Phước,hải châu,3.778822493181597,2.5729793549480355,3.1792882039424617
3415,3415,3415,3415,3415,3415,2.0,4.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,10.5,2,16.0691555,108.2173632, Ngô Gia Tự,Thạch Thang,hải châu,3.2641067131073083,1.2155483993537053,2.053901463667657
3416,3416,3416,3416,3416,3416,2.2,44.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.4,12.9,2,16.0577595,108.2145929, Hoàng Diệu,Bình Hiên,hải châu,3.6135254608335794,0.3797662624762123,1.27769621653997
3417,3417,3417,3417,3417,3417,2.6,30.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.8,8.0,3,16.0785524,108.2159741, Đống Đa,Thuận Phước,hải châu,3.701212010223355,2.140773490999176,2.757123206999029
